personid,age,female,nprior,treatment,npurchase,total
56824,31,0,3,30,3,173.6890259
56825,33,0,0,15,2,109.4909439
56826,39,1,0,50,5,321.1402054
56827,34,1,1,0,0,0
56828,36,1,1,30,0,0
56829,34,1,2,15,1,65.31349182
56830,36,0,1,30,1,54.95406723
56831,32,1,4,15,1,58.52392578
56832,35,1,1,50,1,63.62220383
56833,29,1,2,0,0,0
56834,36,0,1,15,2,128.6705475
56835,41,1,0,30,3,184.447506
56836,25,1,0,50,0,0
56837,33,1,2,50,3,207.1075287
56838,33,1,2,15,1,63.88101196
56839,35,0,1,30,2,129.7096863
56840,36,1,1,30,0,0
56841,36,0,1,15,0,0
56842,27,0,2,50,5,338.5741882
56843,34,1,2,50,3,180.724884
56844,39,1,1,15,1,64.41025543
56845,34,0,2,30,1,68.64067841
56846,32,0,2,30,1,65.72859955
56847,26,1,1,15,1,51.38806152
56848,29,0,1,0,2,121.5730972
56849,27,0,0,15,2,120.793869
56850,36,1,2,0,2,113.3873672
56851,32,1,0,30,3,195.1203537
56852,32,1,0,30,0,0
56853,35,1,1,0,3,185.2000275
56854,35,1,3,15,0,0
56855,30,1,1,30,1,66.1785965
56856,34,0,1,30,2,125.5366821
56857,31,1,2,50,3,185.4966927
56858,35,0,0,0,0,0
56859,34,1,1,0,0,0
56860,32,1,3,15,1,63.19973373
56861,43,1,1,50,4,218.8606491
56862,37,0,2,0,0,0
56863,28,1,0,30,0,0
56864,26,0,1,50,7,412.4308701
56865,36,0,0,15,0,0
56866,26,0,0,0,1,57.30766678
56867,30,1,1,30,0,0
56868,28,0,1,0,0,0
56869,32,1,1,50,2,119.9641953
56870,38,1,2,15,0,0
56871,33,0,4,0,0,0
56872,35,0,1,30,2,115.7182999
56873,36,1,1,50,0,0
56874,37,0,1,0,1,60.22687531
56875,33,1,0,50,2,116.3086128
56876,31,0,1,15,1,56.21730042
56877,32,1,0,15,1,59.98209763
56878,25,1,3,50,0,0
56879,33,0,1,50,3,198.0456238
56880,30,1,1,0,0,0
56881,37,0,2,15,2,119.3897934
56882,26,1,0,0,0,0
56883,27,0,1,30,0,0
56884,31,1,1,30,4,250.7987595
56885,37,0,1,0,0,0
56886,38,1,0,30,1,67.36161041
56887,35,0,0,15,0,0
56888,26,1,1,0,0,0
56889,39,0,2,0,0,0
56890,28,0,3,0,0,0
56891,36,0,1,50,2,139.1288757
56892,35,0,2,50,3,171.3289757
56893,36,0,2,15,0,0
56894,32,1,0,30,0,0
56895,46,1,0,0,3,162.1024971
56896,39,0,2,0,0,0
56897,34,1,2,30,1,63.43783188
56898,41,1,0,50,1,50.28046417
56899,26,0,3,30,0,0
56900,39,0,1,15,2,129.0252228
56901,24,1,0,30,0,0
56902,30,1,1,50,1,52.70846176
56903,35,1,0,50,10,583.3779373
56904,39,1,0,15,0,0
56905,33,0,1,0,0,0
56906,34,1,2,0,1,52.0848999
56907,32,1,2,30,1,62.88819122
56908,38,0,2,15,1,59.98209763
56909,35,0,2,0,0,0
56910,39,1,1,0,0,0
56911,35,0,2,15,2,139.0014648
56912,42,0,2,0,1,69.04762268
56913,28,1,2,15,1,56.92396545
56914,30,1,0,15,2,111.5008621
56915,31,0,2,15,0,0
56916,30,1,2,50,0,0
56917,33,0,0,50,0,0
56918,36,0,1,0,1,61.34805298
56919,35,1,2,50,2,122.6044083
56920,34,0,3,15,0,0
56921,27,0,3,15,0,0
56922,32,0,1,15,0,0
56923,24,1,1,0,4,243.0073509
56924,36,1,1,0,2,116.8080063
56925,38,0,3,15,0,0
56926,38,0,4,30,1,53.13364792
56927,25,1,1,15,0,0
56928,37,0,0,30,0,0
56929,35,0,1,0,3,187.0943604
56930,34,1,0,50,2,140.0053101
56931,45,1,0,50,2,128.9867401
56932,28,0,2,15,0,0
56933,33,1,3,30,0,0
56934,29,0,0,0,0,0
56935,25,1,2,50,2,120.212944
56936,32,1,1,30,0,0
56937,27,1,1,30,2,105.9575958
56938,34,0,1,50,4,259.2861977
56939,36,1,1,0,0,0
56940,38,0,1,30,2,122.6044083
56941,41,0,3,0,1,59.6948967
56942,25,0,3,30,0,0
56943,32,1,2,30,0,0
56944,32,1,0,0,0,0
56945,33,0,1,50,3,197.634964
56946,38,1,1,0,0,0
56947,28,0,1,50,0,0
56948,32,0,0,15,2,117.0478516
56949,34,0,1,50,2,114.7583199
56950,32,1,1,50,2,131.0349617
56951,23,1,1,15,0,0
56952,35,0,1,0,2,132.3699188
56953,28,1,2,30,2,136.499115
56954,33,0,4,15,0,0
56955,31,1,3,30,4,229.2306671
56956,33,1,0,50,3,172.4517632
56957,40,1,0,30,0,0
56958,35,1,1,30,1,55.75043106
56959,35,0,1,50,5,286.8289375
56960,39,1,1,50,0,0
56961,34,0,1,0,0,0
56962,36,1,0,0,0,0
56963,35,1,0,0,1,60.50235367
56964,37,1,0,30,0,0
56965,19,1,1,50,1,50.60276031
56966,34,0,0,0,0,0
56967,27,0,3,0,0,0
56968,38,1,2,50,6,373.2410393
56969,35,1,1,50,3,163.5097809
56970,33,1,2,50,5,297.8604507
56971,39,1,0,50,1,68.48602295
56972,26,1,0,30,0,0
56973,44,0,1,50,0,0
56974,30,0,1,30,2,120.4350395
56975,40,1,0,30,2,130.0370331
56976,28,1,0,15,1,70.00265503
56977,38,1,3,15,0,0
56978,23,0,1,0,3,195.055542
56979,34,0,2,50,2,128.0441589
56980,28,1,0,50,0,0
56981,37,1,0,15,0,0
56982,41,0,0,15,0,0
56983,26,1,2,50,2,104.6253052
56984,40,1,1,50,0,0
56985,35,0,0,0,2,128.9867401
56986,31,0,0,15,0,0
56987,33,0,1,0,0,0
56988,29,1,2,30,0,0
56989,37,0,3,30,3,179.0167694
56990,28,1,1,30,2,130.0370331
56991,36,1,0,0,1,60.92074585
56992,42,1,2,15,2,109.7880936
56993,28,1,3,15,0,0
56994,32,1,0,30,3,164.5223846
56995,39,0,1,15,0,0
56996,32,1,1,0,0,0
56997,34,1,2,50,2,129.5074043
56998,36,1,0,30,1,57.27015686
56999,35,0,0,30,1,58.52392578
57000,28,1,0,15,0,0
57001,31,1,0,50,2,117.1799622
57002,36,0,2,0,0,0
57003,46,0,1,0,1,56.98500443
57004,29,0,0,15,0,0
57005,32,0,1,0,0,0
57006,29,1,1,15,3,199.1500244
57007,31,1,3,30,0,0
57008,33,0,0,15,0,0
57009,34,1,1,30,0,0
57010,27,1,2,30,2,101.683342
57011,35,1,1,15,2,106.2672958
57012,31,1,1,0,3,180.782486
57013,20,1,0,50,0,0
57014,25,1,1,50,1,65.01851654
57015,41,1,3,30,1,54.95406723
57016,43,1,1,30,1,60.29117966
57017,30,1,2,0,0,0
57018,31,1,2,50,3,188.2222023
57019,29,0,2,0,0,0
57020,25,1,1,50,0,0
57021,34,0,2,30,0,0
57022,41,1,1,30,0,0
57023,33,0,4,15,0,0
57024,33,1,3,50,3,156.8485031
57025,45,0,4,50,0,0
57026,30,1,2,50,0,0
57027,27,0,1,0,0,0
57028,29,1,1,15,0,0
57029,25,1,0,15,2,139.4846954
57030,33,1,1,30,0,0
57031,29,1,2,30,2,120.5823593
57032,33,1,2,50,5,304.0983582
57033,26,1,3,50,0,0
57034,25,1,3,50,3,172.836628
57035,34,0,2,0,1,67.83628082
57036,39,0,1,0,1,53.60346985
57037,29,0,1,0,0,0
57038,39,1,3,30,2,122.3880424
57039,36,1,2,50,2,136.8601608
57040,29,1,3,0,0,0
57041,39,1,2,50,0,0
57042,37,0,2,15,0,0
57043,40,0,2,0,0,0
57044,42,0,1,15,0,0
57045,27,1,2,30,3,198.4536743
57046,24,0,1,50,4,259.4024963
57047,30,0,1,50,0,0
57048,40,0,1,50,2,115.1142693
57049,29,0,2,15,1,56.29034042
57050,28,0,4,15,0,0
57051,38,0,1,50,1,65.39020538
57052,31,0,0,30,0,0
57053,37,0,0,50,0,0
57054,40,0,2,15,0,0
57055,38,1,1,15,0,0
57056,36,1,0,15,0,0
57057,31,1,3,15,2,114.9280167
57058,33,0,1,50,2,128.143528
57059,27,0,0,0,0,0
57060,26,0,1,0,0,0
57061,29,0,0,15,0,0
57062,37,0,3,50,0,0
57063,34,1,4,0,2,120.2820625
57064,26,1,0,30,0,0
57065,35,1,3,30,2,138.6252823
57066,46,0,2,30,4,243.7732353
57067,34,1,1,15,0,0
57068,37,0,2,30,0,0
57069,39,0,4,30,0,0
57070,35,0,2,30,2,136.9720459
57071,35,1,0,50,2,123.8095322
57072,28,0,1,15,0,0
57073,38,0,2,0,0,0
57074,37,0,0,15,0,0
57075,33,1,2,50,0,0
57076,35,0,1,15,1,58.08071136
57077,32,0,3,50,1,56.17770767
57078,34,0,2,0,0,0
57079,36,0,1,0,0,0
57080,33,1,1,15,0,0
57081,40,1,3,0,0,0
57082,31,1,3,30,0,0
57083,34,1,2,0,1,62.76834106
57084,34,1,0,0,0,0
57085,40,1,1,50,3,167.7038765
57086,32,1,2,50,2,108.9797287
57087,32,1,1,50,2,107.0839691
57088,23,1,3,50,4,227.6958618
57089,28,1,0,30,2,117.6126328
57090,26,0,3,0,1,66.1785965
57091,38,0,0,15,2,128.6758385
57092,36,1,4,0,1,60.92074585
57093,41,0,0,0,1,52.80890656
57094,37,0,2,30,0,0
57095,33,1,0,50,4,253.7108498
57096,30,0,1,0,0,0
57097,31,1,1,0,0,0
57098,31,1,1,30,0,0
57099,38,0,1,15,0,0
57100,42,1,1,15,0,0
57101,32,0,0,0,2,117.3643417
57102,29,0,1,0,2,125.9566078
57103,38,0,0,15,0,0
57104,38,0,1,0,1,54.89404678
57105,31,1,2,0,0,0
57106,38,1,0,50,1,66.15122223
57107,25,1,2,0,0,0
57108,45,0,1,30,0,0
57109,39,0,2,50,0,0
57110,35,0,2,30,2,128.5567551
57111,24,1,1,30,2,135.839035
57112,35,0,1,30,0,0
57113,31,0,2,15,1,69.58943939
57114,38,1,2,15,1,52.70846176
57115,25,0,1,15,0,0
57116,35,0,0,30,0,0
57117,30,1,3,0,0,0
57118,29,0,1,50,3,190.8022385
57119,36,0,0,50,6,353.758709
57120,35,0,1,30,2,125.362793
57121,38,0,1,30,0,0
57122,35,1,2,30,0,0
57123,35,0,1,50,0,0
57124,31,0,2,15,0,0
57125,35,1,1,0,0,0
57126,28,1,1,50,2,128.3835297
57127,30,0,1,50,0,0
57128,29,0,1,15,0,0
57129,37,1,1,50,3,198.1179733
57130,31,1,0,50,0,0
57131,30,0,0,0,1,53.83736801
57132,26,0,1,50,1,58.01697159
57133,33,0,1,15,0,0
57134,27,1,1,50,4,245.422081
57135,22,0,2,0,0,0
57136,35,0,1,0,0,0
57137,43,1,4,0,1,62.31410599
57138,24,0,1,15,0,0
57139,41,1,0,30,4,244.5459824
57140,37,1,3,0,2,115.8782806
57141,36,0,0,30,0,0
57142,28,1,1,30,2,126.1371956
57143,27,1,0,15,0,0
57144,34,0,2,50,2,132.357193
57145,26,0,0,30,1,64.85484314
57146,36,1,1,15,1,63.21089935
57147,39,1,0,15,0,0
57148,24,0,2,0,2,121.5856094
57149,37,1,1,30,0,0
57150,31,1,1,15,1,57.75683212
57151,25,1,1,0,0,0
57152,33,1,2,30,3,174.4300041
57153,38,1,2,0,0,0
57154,29,1,0,0,1,67.34227753
57155,31,1,2,30,2,133.3851318
57156,31,1,0,50,3,182.7622375
57157,33,1,1,0,3,186.743515
57158,31,0,2,15,0,0
57159,40,1,1,30,0,0
57160,38,1,1,15,2,115.5841408
57161,31,1,0,15,2,138.0727158
57162,40,1,0,15,1,64.85484314
57163,34,1,2,0,0,0
57164,31,1,0,0,1,68.52663422
57165,31,1,2,15,0,0
57166,27,1,0,30,0,0
57167,34,1,6,15,0,0
57168,37,1,1,50,0,0
57169,41,0,1,30,0,0
57170,32,0,2,30,2,125.362793
57171,30,0,1,30,0,0
57172,35,0,1,30,0,0
57173,40,0,1,15,2,131.5613861
57174,37,1,3,50,1,56.21730042
57175,38,0,1,15,0,0
57176,38,1,1,15,1,53.5790596
57177,34,0,1,50,3,163.1602287
57178,33,1,2,15,2,122.696106
57179,26,0,0,15,0,0
57180,34,1,2,15,0,0
57181,28,0,1,50,1,51.90802765
57182,30,1,2,0,0,0
57183,44,0,0,0,2,124.5460815
57184,34,0,1,0,3,162.4378281
57185,36,0,1,30,3,190.7629242
57186,38,0,1,0,0,0
57187,31,1,0,30,0,0
57188,35,0,0,0,0,0
57189,40,0,1,15,0,0
57190,35,1,2,30,2,120.5216599
57191,28,1,1,30,1,64.402771
57192,38,1,0,30,1,61.29989624
57193,28,1,3,0,0,0
57194,22,0,0,15,0,0
57195,22,1,0,30,1,56.98500443
57196,42,1,1,0,0,0
57197,35,1,1,0,2,113.0196304
57198,30,1,2,0,0,0
57199,39,1,0,50,0,0
57200,26,1,0,30,1,55.49602509
57201,29,1,0,30,0,0
57202,35,0,1,30,0,0
57203,33,0,0,15,1,65.81552887
57204,37,1,3,50,0,0
57205,34,0,1,0,0,0
57206,29,0,1,50,0,0
57207,47,1,1,30,0,0
57208,33,1,2,30,1,55.78879166
57209,34,1,0,15,2,115.5136642
57210,38,1,1,0,0,0
57211,39,0,0,15,2,122.1716766
57212,40,1,1,0,0,0
57213,30,1,1,50,3,171.1589317
57214,22,1,1,15,0,0
57215,28,1,2,50,2,122.2551384
57216,33,0,5,0,2,107.1581192
57217,25,1,1,0,0,0
57218,31,0,1,15,5,302.5376358
57219,35,0,3,15,1,70.00265503
57220,30,0,2,50,0,0
57221,34,0,1,30,2,109.4078636
57222,39,0,0,30,0,0
57223,30,1,1,15,0,0
57224,29,1,2,0,0,0
57225,30,1,3,30,1,55.28065109
57226,36,0,1,50,2,131.5613861
57227,25,1,2,50,3,177.3565865
57228,34,0,0,0,0,0
57229,25,0,0,50,4,267.9454956
57230,29,0,1,50,2,125.9995575
57231,33,1,1,30,0,0
57232,39,1,1,30,3,187.6985435
57233,34,1,0,15,0,0
57234,37,0,0,30,1,67.34227753
57235,31,0,1,30,2,128.6966019
57236,42,0,0,50,1,52.0848999
57237,41,0,0,0,0,0
57238,26,0,0,15,0,0
57239,38,1,4,15,0,0
57240,28,0,0,15,0,0
57241,34,0,0,30,1,56.17770767
57242,39,1,0,30,3,186.2242126
57243,25,1,4,50,4,220.8476448
57244,32,1,2,15,1,53.67937469
57245,30,0,3,30,1,67.91951752
57246,36,0,1,15,0,0
57247,29,0,3,50,0,0
57248,33,1,3,0,0,0
57249,33,0,0,50,4,215.1426163
57250,38,0,1,30,1,53.31872559
57251,37,0,3,30,0,0
57252,26,0,3,30,0,0
57253,36,0,1,15,0,0
57254,34,0,1,50,1,60.79280472
57255,35,0,1,30,3,205.8200302
57256,40,0,1,30,0,0
57257,44,1,1,30,1,60.79280472
57258,32,0,2,50,3,182.8272209
57259,35,1,1,50,7,462.0138474
57260,35,0,3,50,0,0
57261,29,1,0,50,0,0
57262,34,1,3,15,3,206.0599976
57263,35,0,1,30,1,59.22239685
57264,35,1,0,50,2,106.6374512
57265,37,1,3,50,0,0
57266,32,1,2,0,0,0
57267,31,1,2,30,0,0
57268,31,0,3,0,1,66.48483276
57269,25,1,0,30,0,0
57270,31,0,0,50,1,64.41025543
57271,40,0,1,30,0,0
57272,27,0,3,30,5,319.4635696
57273,30,0,0,15,0,0
57274,24,1,0,50,0,0
57275,29,1,2,30,1,56.50981522
57276,40,0,2,0,2,132.2365265
57277,31,1,2,0,0,0
57278,25,1,2,50,1,66.48483276
57279,33,1,4,15,1,51.35285568
57280,34,1,1,50,3,182.2404442
57281,30,0,2,15,0,0
57282,39,1,3,0,0,0
57283,33,0,0,0,0,0
57284,29,1,2,15,1,67.34227753
57285,39,1,1,0,1,55.28065109
57286,29,0,0,50,1,69.0358429
57287,33,1,2,0,0,0
57288,28,1,3,30,1,58.52392578
57289,42,0,0,0,1,51.58404541
57290,38,0,2,15,1,69.0358429
57291,24,1,1,50,1,55.75043106
57292,37,1,1,30,2,118.4447937
57293,32,1,1,50,2,137.3138809
57294,34,0,2,0,0,0
57295,37,0,0,50,1,65.01851654
57296,34,1,0,30,4,248.7420273
57297,31,0,3,0,0,0
57298,34,0,1,15,2,111.9545708
57299,39,0,2,30,2,118.6013641
57300,38,0,1,50,2,115.5136642
57301,34,0,1,30,0,0
57302,31,0,1,30,0,0
57303,34,1,0,0,0,0
57304,27,1,1,50,3,198.2846756
57305,35,1,0,50,1,69.56443787
57306,35,0,3,30,1,60.79280472
57307,35,0,2,15,1,69.58943939
57308,34,1,0,0,0,0
57309,32,0,1,15,0,0
57310,33,0,4,15,0,0
57311,39,1,2,30,3,193.5378418
57312,28,0,3,15,2,123.0825729
57313,30,1,0,30,0,0
57314,40,1,1,30,1,55.28065109
57315,27,0,1,0,0,0
57316,35,1,2,15,4,223.7407379
57317,37,1,2,15,0,0
57318,34,1,0,30,3,192.8838959
57319,30,0,4,50,3,194.2016869
57320,40,0,2,15,0,0
57321,22,0,2,0,0,0
57322,24,0,1,30,2,102.7057114
57323,30,1,3,0,0,0
57324,36,0,0,0,0,0
57325,31,0,1,0,0,0
57326,36,1,2,15,3,176.8226852
57327,32,0,1,0,1,64.33527374
57328,33,1,2,30,1,55.54686737
57329,31,1,1,30,2,120.5216599
57330,37,1,2,15,1,58.80631638
57331,40,0,2,15,0,0
57332,36,1,0,50,3,184.0441589
57333,38,1,1,15,0,0
57334,38,0,0,15,0,0
57335,34,1,0,15,0,0
57336,31,0,2,15,0,0
57337,31,1,0,50,2,108.9461594
57338,29,1,1,15,0,0
57339,38,1,2,50,0,0
57340,30,1,2,0,1,57.75683212
57341,23,0,2,30,0,0
57342,31,1,2,30,0,0
57343,37,0,2,15,0,0
57344,36,0,2,30,0,0
57345,38,1,2,50,3,176.9252625
57346,31,1,3,30,0,0
57347,35,1,1,15,0,0
57348,26,1,0,50,0,0
57349,38,1,1,50,4,228.1985893
57350,26,1,1,30,0,0
57351,18,0,3,30,0,0
57352,44,1,0,30,1,59.84246445
57353,31,0,1,15,0,0
57354,25,1,0,15,0,0
57355,31,1,2,15,0,0
57356,37,0,1,50,0,0
57357,35,1,2,50,1,51.09114456
57358,38,1,1,50,3,202.1308975
57359,42,1,2,0,1,53.31872559
57360,35,1,2,15,0,0
57361,36,1,0,15,0,0
57362,41,1,3,30,0,0
57363,33,0,3,50,2,100.4726715
57364,35,0,0,30,0,0
57365,42,0,2,30,1,57.73023605
57366,29,0,1,0,2,119.5900955
57367,28,0,2,50,6,388.5334282
57368,33,1,0,50,3,190.5625916
57369,33,0,1,15,0,0
57370,25,0,1,50,0,0
57371,36,0,2,0,1,68.19734955
57372,32,0,1,30,0,0
57373,37,1,2,0,0,0
57374,30,0,1,0,0,0
57375,32,1,2,50,2,122.1510391
57376,33,1,1,0,0,0
57377,33,0,2,30,0,0
57378,29,1,2,0,0,0
57379,38,1,1,30,0,0
57380,26,1,0,50,2,119.957489
57381,40,0,1,30,1,69.38604736
57382,39,1,1,50,1,57.85914993
57383,41,0,1,50,1,50.28046417
57384,38,1,1,0,0,0
57385,37,1,1,15,3,175.202446
57386,30,0,0,50,5,333.2704468
57387,26,0,2,15,0,0
57388,33,1,1,15,0,0
57389,35,1,0,30,3,177.6671906
57390,38,1,0,0,0,0
57391,27,1,1,15,2,122.1716766
57392,30,0,1,15,1,60.50235367
57393,34,1,0,30,0,0
57394,37,0,2,0,2,105.3010788
57395,42,1,1,30,0,0
57396,36,0,3,15,0,0
57397,38,1,0,0,0,0
57398,33,0,4,15,2,136.9931641
57399,37,1,1,15,1,58.44794846
57400,34,0,4,30,2,113.3823013
57401,32,0,2,30,0,0
57402,35,1,0,50,2,129.2772064
57403,38,0,5,15,0,0
57404,27,0,1,0,1,63.19973373
57405,26,1,4,30,1,55.09954453
57406,36,1,1,15,1,54.03371429
57407,35,0,0,15,0,0
57408,30,1,0,30,0,0
57409,28,1,3,15,0,0
57410,30,0,1,30,1,62.88819122
57411,32,1,0,15,0,0
57412,37,0,2,15,1,50.3076973
57413,25,1,0,15,0,0
57414,40,0,1,15,0,0
57415,38,1,3,30,0,0
57416,30,0,6,0,1,67.83628082
57417,33,1,2,15,0,0
57418,35,0,0,15,0,0
57419,27,1,3,0,1,63.19973373
57420,36,1,2,50,0,0
57421,28,1,0,15,0,0
57422,35,1,1,30,1,57.36653519
57423,39,1,0,15,0,0
57424,33,0,0,50,3,206.1625671
57425,36,1,0,15,0,0
57426,30,0,2,50,0,0
57427,30,0,1,30,0,0
57428,44,0,2,30,2,102.7456589
57429,33,1,1,15,0,0
57430,34,1,1,0,2,139.0014648
57431,31,0,5,15,1,61.08583832
57432,28,0,1,15,2,112.4346008
57433,24,1,0,50,2,115.4604721
57434,31,0,1,30,0,0
57435,36,0,1,0,0,0
57436,37,1,1,50,0,0
57437,32,0,2,15,1,57.93914032
57438,42,1,1,50,2,103.1758881
57439,22,0,0,0,1,52.32733154
57440,34,1,1,0,1,64.33527374
57441,35,0,0,15,0,0
57442,33,0,2,15,3,184.116066
57443,35,1,0,15,1,50.45692444
57444,26,1,2,50,1,66.48483276
57445,27,0,1,30,2,114.6459274
57446,41,0,0,15,0,0
57447,47,0,2,50,4,254.112484
57448,24,1,2,15,0,0
57449,36,1,0,0,0,0
57450,40,1,1,50,0,0
57451,35,1,2,30,1,56.29034042
57452,30,0,0,0,0,0
57453,45,1,0,50,1,68.48602295
57454,31,1,0,15,1,64.85484314
57455,32,1,4,30,3,183.251545
57456,23,0,0,30,0,0
57457,32,0,2,15,1,60.39693451
57458,31,1,2,0,0,0
57459,37,0,1,15,4,261.1944046
57460,42,1,0,50,1,59.32311249
57461,38,0,1,15,1,66.11826324
57462,37,1,0,30,0,0
57463,29,0,3,0,0,0
57464,36,0,1,15,0,0
57465,34,1,1,50,2,133.6144562
57466,31,0,0,0,0,0
57467,34,1,2,0,0,0
57468,35,0,1,0,0,0
57469,32,0,0,15,0,0
57470,30,0,3,15,4,218.9818878
57471,38,1,2,50,0,0
57472,22,1,3,0,0,0
57473,32,1,3,0,0,0
57474,31,0,4,15,0,0
57475,28,0,0,0,1,54.03371429
57476,30,1,2,0,2,116.0339432
57477,32,1,1,30,2,128.805542
57478,36,0,1,0,1,61.90476608
57479,30,0,0,30,0,0
57480,29,0,1,15,1,60.26082993
57481,34,0,0,30,0,0
57482,23,0,2,15,0,0
57483,27,1,1,15,2,117.1935043
57484,27,0,2,30,1,64.33527374
57485,32,0,1,30,0,0
57486,37,1,1,15,0,0
57487,33,1,1,0,1,61.91902924
57488,39,1,2,15,2,137.0532684
57489,31,0,1,50,0,0
57490,32,0,2,15,1,63.88101196
57491,35,0,1,50,3,166.1991272
57492,27,1,0,30,1,60.39693451
57493,35,1,1,30,0,0
57494,40,0,5,0,0,0
57495,37,1,0,0,4,269.0265579
57496,42,1,3,15,0,0
57497,38,0,3,50,0,0
57498,35,1,0,15,0,0
57499,37,0,1,0,0,0
57500,41,1,1,15,0,0
57501,39,0,3,30,1,68.19689941
57502,30,0,1,30,1,50.86933517
57503,28,0,2,50,1,54.03371429
57504,44,1,0,30,2,120.793869
57505,34,0,1,15,0,0
57506,29,0,3,0,1,53.67937469
57507,35,1,0,30,0,0
57508,29,1,2,30,2,122.1510391
57509,32,1,3,50,0,0
57510,33,1,0,50,2,119.8084297
57511,31,1,0,30,0,0
57512,33,1,0,0,2,118.1919861
57513,28,0,1,50,2,132.357193
57514,30,1,2,15,2,110.0187149
57515,33,1,0,50,3,164.7471848
57516,37,0,2,30,0,0
57517,34,0,1,15,0,0
57518,31,1,2,0,0,0
57519,39,0,4,15,2,117.9276962
57520,32,0,3,50,0,0
57521,30,0,1,30,4,266.6944466
57522,43,0,3,0,0,0
57523,24,0,2,30,3,173.8124733
57524,42,0,2,50,1,50.84167099
57525,32,1,0,15,2,105.9573708
57526,32,0,3,50,5,307.0596962
57527,32,0,4,30,8,431.3423767
57528,35,1,1,30,0,0
57529,39,1,5,30,2,122.6872139
57530,33,1,1,30,0,0
57531,26,0,1,30,3,177.4820137
57532,38,1,0,15,0,0
57533,31,0,4,50,0,0
57534,38,1,3,50,1,53.43130493
57535,41,0,4,30,5,313.3748245
57536,31,0,0,30,0,0
57537,32,1,1,15,0,0
57538,38,0,3,30,0,0
57539,37,1,0,50,1,66.95143127
57540,37,0,0,50,4,239.4229012
57541,28,1,0,15,0,0
57542,28,0,2,50,3,199.1500244
57543,37,0,1,0,0,0
57544,31,1,2,30,2,132.357193
57545,34,1,1,30,1,59.98209763
57546,38,1,0,30,2,135.6189957
57547,37,1,1,0,1,69.06432343
57548,28,0,2,15,0,0
57549,26,0,2,0,1,55.39971161
57550,31,0,1,15,2,126.9306793
57551,34,0,4,50,2,108.9797287
57552,36,0,0,0,0,0
57553,34,1,1,15,3,162.5932159
57554,27,1,1,0,0,0
57555,34,0,1,30,1,57.75683212
57556,36,1,1,50,0,0
57557,31,1,2,0,0,0
57558,43,1,3,0,0,0
57559,44,0,1,30,1,52.9346199
57560,29,1,3,30,0,0
57561,34,0,2,30,0,0
57562,21,1,0,30,0,0
57563,31,1,0,15,0,0
57564,33,0,1,30,0,0
57565,33,1,0,50,0,0
57566,32,0,1,15,0,0
57567,37,0,4,0,0,0
57568,27,1,1,50,2,122.5997925
57569,24,0,1,15,1,65.788414
57570,39,1,1,50,1,51.90802765
57571,36,0,0,50,0,0
57572,42,0,3,15,0,0
57573,35,0,2,50,0,0
57574,33,0,0,50,0,0
57575,30,1,0,0,1,52.32733154
57576,34,1,2,30,0,0
57577,28,1,5,50,1,53.67937469
57578,42,1,2,0,0,0
57579,42,1,1,50,0,0
57580,42,1,1,0,0,0
57581,27,1,1,0,0,0
57582,31,1,0,15,0,0
57583,38,0,2,0,1,60.78654861
57584,29,0,2,0,4,274.7466736
57585,33,1,4,50,3,178.1625175
57586,34,0,1,30,0,0
57587,36,1,0,50,1,64.85484314
57588,35,1,0,30,0,0
57589,32,0,0,15,1,63.97712326
57590,32,1,0,0,0,0
57591,39,1,1,30,0,0
57592,35,0,1,15,2,134.6845551
57593,38,1,1,0,0,0
57594,32,1,0,15,0,0
57595,29,1,0,30,0,0
57596,34,1,4,15,0,0
57597,40,1,0,30,2,123.081337
57598,30,1,3,30,0,0
57599,34,0,2,30,0,0
57600,30,0,2,15,0,0
57601,40,0,0,15,0,0
57602,36,0,0,0,0,0
57603,27,1,2,0,0,0
57604,38,1,0,0,0,0
57605,35,1,2,50,0,0
57606,31,0,2,50,4,243.1712189
57607,34,0,2,15,2,121.0047073
57608,30,1,1,0,0,0
57609,27,0,1,50,3,188.3050232
57610,19,1,1,50,0,0
57611,35,0,3,15,3,177.4407043
57612,38,1,0,0,0,0
57613,33,0,1,50,1,59.79504776
57614,28,0,2,0,0,0
57615,27,0,0,0,3,202.0848389
57616,41,0,0,15,0,0
57617,33,0,0,15,5,325.1816483
57618,36,0,2,50,1,56.92396545
57619,35,0,0,0,0,0
57620,32,1,2,50,1,60.50235367
57621,32,0,0,0,3,205.4580688
57622,36,1,0,0,3,188.9912186
57623,22,0,0,50,3,205.4525986
57624,40,1,2,0,0,0
57625,34,0,1,30,0,0
57626,35,1,0,30,0,0
57627,38,0,1,0,2,109.3509483
57628,34,1,1,0,0,0
57629,38,1,0,50,1,51.58794403
57630,36,0,1,15,0,0
57631,30,0,1,15,0,0
57632,35,1,2,50,2,115.1142693
57633,37,0,1,0,2,139.9619904
57634,28,0,1,15,0,0
57635,25,1,0,30,1,60.68818665
57636,36,1,4,50,0,0
57637,37,1,0,30,3,169.7047577
57638,29,0,0,0,1,55.39971161
57639,35,1,2,15,2,128.2949677
57640,29,0,2,0,0,0
57641,40,1,0,0,0,0
57642,42,1,0,15,0,0
57643,29,1,2,0,1,62.27304077
57644,24,1,2,30,4,269.3745728
57645,25,0,2,30,0,0
57646,30,1,0,0,0,0
57647,26,1,2,0,0,0
